Doc_262 :Topic_6:0.30151199395064016, Topic_7:0.14676339746872474, Topic_1:0.1459796102618229, Topic_3:0.10028317564902922, Topic_0:0.09791744713192067, Topic_4:0.07477517785924809, Topic_5:0.055457673981717186, Topic_8:0.04557530424660743, Topic_2:0.0235774833958799, Topic_9:0.00815873605440963
Doc_263 :Topic_6:0.28578865712184376, Topic_2:0.12348868417017042, Topic_1:0.12237475790954651, Topic_7:0.08947835909637131, Topic_5:0.08375885870942558, Topic_0:0.08026241785344668, Topic_8:0.062265876313675986, Topic_3:0.05471454944538595, Topic_4:0.05279947122763794, Topic_9:0.04506836815249587
Doc_264 :Topic_5:0.20824853529212178, Topic_1:0.1837200816269277, Topic_0:0.13845472077435717, Topic_6:0.12484274455780511, Topic_8:0.1015665862184385, Topic_7:0.08174757711256933, Topic_4:0.046847251053403156, Topic_3:0.04467926303738523, Topic_2:0.039672924239387286, Topic_9:0.03022031608760458
Doc_265 :Topic_1:0.5814575164937048, Topic_4:0.1045161924672985, Topic_6:0.08134489836972958, Topic_5:0.04192204654278242, Topic_3:0.03831915309750948, Topic_8:0.03481512809388432, Topic_2:0.033510835310751386, Topic_7:0.03290296660969775, Topic_9:0.027563296036574456, Topic_0:0.023647966978067387
Doc_266 :Topic_6:0.25025053649712753, Topic_1:0.20015472775550017, Topic_7:0.16454648860990423, Topic_5:0.12588417979909294, Topic_0:0.06427190148287804, Topic_3:0.0537536398364437, Topic_4:0.04598981396472668, Topic_2:0.04246460633734851, Topic_8:0.03371956798056473, Topic_9:0.018964537736413396
Doc_267 :Topic_9:0.19114905285200662, Topic_1:0.12927472246812913, Topic_2:0.1242343220170646, Topic_7:0.1077922616887893, Topic_5:0.09349503655156931, Topic_6:0.08851309521282333, Topic_8:0.0858482262985048, Topic_4:0.07023325653391771, Topic_3:0.05938826939405708, Topic_0:0.05007175698313813
Doc_268 :Topic_3:0.29066806917149857, Topic_4:0.1819471254521816, Topic_7:0.1466829196648808, Topic_6:0.07909293869652281, Topic_0:0.0694283677672199, Topic_2:0.0681538413752752, Topic_8:0.0646872618124709, Topic_5:0.059074876570300854, Topic_1:0.02565747679600642, Topic_9:0.01460712269364281
Doc_269 :Topic_4:0.47080482637112475, Topic_3:0.158505410768392, Topic_7:0.14341956129890623, Topic_6:0.06252862563156496, Topic_5:0.04813396832008984, Topic_2:0.044351693637884174, Topic_0:0.029338105235692538, Topic_8:0.01885438675417544, Topic_1:0.017403912771404063, Topic_9:0.006659509210765782
Doc_270 :Topic_0:0.2225039092738341, Topic_7:0.19108141450523164, Topic_3:0.17174957796827575, Topic_6:0.08920938176674001, Topic_5:0.07483606476725344, Topic_4:0.07472844592440035, Topic_8:0.06773659015077368, Topic_1:0.05591123687517482, Topic_2:0.040681699407477505, Topic_9:0.011561679360838644
Doc_271 :Topic_5:0.3799092481143932, Topic_1:0.22247573785224872, Topic_4:0.09051815799132236, Topic_6:0.06344024687873469, Topic_0:0.05960518275888536, Topic_2:0.050363731867075504, Topic_8:0.048273505544747436, Topic_7:0.04181365210550429, Topic_3:0.02525773264328248, Topic_9:0.01834280424380589
Doc_272 :Topic_6:0.25217482396190094, Topic_0:0.18189954908150008, Topic_8:0.14985082202881647, Topic_4:0.1431377126368619, Topic_7:0.10315326824802956, Topic_5:0.06388079591562774, Topic_2:0.055130706842265995, Topic_1:0.023401391505154957, Topic_3:0.018893292841252973, Topic_9:0.008477636938589278
Doc_273 :Topic_5:0.6361204851889217, Topic_8:0.07025541803378813, Topic_2:0.06384360138749788, Topic_3:0.04729692678032104, Topic_0:0.044020990906516226, Topic_1:0.036530871902418355, Topic_7:0.027514883265713642, Topic_4:0.02739973786967717, Topic_6:0.0240004290981309, Topic_9:0.023016655567014915
Doc_274 :Topic_6:0.19962871016867983, Topic_0:0.165050909481955, Topic_1:0.16301858891275303, Topic_7:0.13410047261286573, Topic_4:0.10688148148427025, Topic_8:0.08716005731972101, Topic_5:0.04574029472022146, Topic_2:0.04223896272221177, Topic_9:0.0301044394190164, Topic_3:0.026076083158305376
Doc_275 :Topic_7:0.31484003753993656, Topic_0:0.14913166497206573, Topic_6:0.1295396525713103, Topic_1:0.11228491929351501, Topic_5:0.0809732227061209, Topic_4:0.08065717930184439, Topic_8:0.048531959709121046, Topic_2:0.04315054859235874, Topic_3:0.03531701123810913, Topic_9:0.005573804075618191
Doc_276 :Topic_8:0.2815487175045971, Topic_0:0.20632239968606106, Topic_5:0.19538109651405489, Topic_1:0.1097875346959099, Topic_6:0.07128427097233428, Topic_4:0.059049472866599687, Topic_2:0.029104809488099282, Topic_7:0.02297165858593243, Topic_3:0.014770158382830568, Topic_9:0.00977988130358081
Doc_277 :Topic_7:0.5492160671749404, Topic_5:0.09315698482150904, Topic_1:0.08667545114991344, Topic_0:0.06092228137738588, Topic_3:0.05585980698717902, Topic_2:0.045343827568565524, Topic_8:0.03643562071720653, Topic_6:0.03245048421899093, Topic_4:0.028723534270383225, Topic_9:0.011215941713925877
Doc_278 :Topic_0:0.583812128717656, Topic_1:0.13238315383523716, Topic_6:0.08489025638481737, Topic_7:0.05966810304503948, Topic_5:0.03752989568413779, Topic_8:0.03149334933383581, Topic_3:0.025752254695945005, Topic_4:0.01820905593885189, Topic_2:0.01343403355106139, Topic_9:0.012827768813418119
Doc_279 :Topic_7:0.41311949582398666, Topic_5:0.13065277346036694, Topic_1:0.10096290990529531, Topic_6:0.0952525840102456, Topic_0:0.0809777729492174, Topic_4:0.05576200445689047, Topic_3:0.045709719849336666, Topic_8:0.03397209508631054, Topic_2:0.028006992276395696, Topic_9:0.015583652181954538
Doc_280 :Topic_0:0.23288862429868515, Topic_6:0.21556864286362262, Topic_7:0.1444729265992741, Topic_4:0.0990707444621744, Topic_1:0.08353842930096103, Topic_5:0.06401454092599022, Topic_3:0.05795626752986698, Topic_2:0.04915428356499349, Topic_8:0.04274804936870483, Topic_9:0.010587491085727058
Doc_281 :Topic_0:0.21108525870159117, Topic_4:0.1328209940688045, Topic_5:0.13071815726134509, Topic_6:0.10596644981274732, Topic_3:0.09366136714217882, Topic_8:0.0927082842894765, Topic_2:0.08309360494532628, Topic_1:0.06631617609610423, Topic_7:0.057529282362934996, Topic_9:0.02610042531949116
Doc_282 :Topic_6:0.2149948132410907, Topic_3:0.18366279726788354, Topic_1:0.16247949206098136, Topic_8:0.14520858823735863, Topic_0:0.08256826015363186, Topic_7:0.0676072463352509, Topic_4:0.04908686445314577, Topic_2:0.036298042998277345, Topic_9:0.031105484139477634, Topic_5:0.026988411112902108
Doc_283 :Topic_0:0.23905015945856797, Topic_7:0.2377211292875488, Topic_1:0.11417390164665076, Topic_4:0.1134192993601465, Topic_6:0.07906912961970822, Topic_8:0.06781834351732752, Topic_5:0.06740888186392109, Topic_2:0.04197001457311876, Topic_3:0.03413409680016742, Topic_9:0.005235043872843058
Doc_284 :Topic_5:0.2328037410615669, Topic_7:0.2217805398227989, Topic_0:0.13639963995548382, Topic_1:0.10295497471103217, Topic_6:0.07114322866424748, Topic_3:0.06174643386175857, Topic_4:0.05906827004949108, Topic_8:0.05780752937168569, Topic_2:0.04274872717529252, Topic_9:0.01354691532664287
Doc_285 :Topic_7:0.320673094910201, Topic_4:0.18713476286714054, Topic_0:0.130462293177613, Topic_6:0.0822400704712777, Topic_1:0.07574899287307367, Topic_8:0.07070651567815461, Topic_5:0.05849066525530773, Topic_3:0.04240037738750391, Topic_2:0.026668274351233315, Topic_9:0.00547495302849464
Doc_286 :Topic_7:0.2472302381627167, Topic_0:0.19365084189506335, Topic_1:0.11030301834741413, Topic_5:0.10972245402390339, Topic_8:0.10616234794771044, Topic_6:0.08811599927480393, Topic_4:0.07657903854261397, Topic_3:0.030406262487271643, Topic_2:0.02876494391904598, Topic_9:0.009064855399456385
Doc_287 :Topic_0:0.23222445877169068, Topic_5:0.14100803187911862, Topic_1:0.1294207429605193, Topic_6:0.09599723337721738, Topic_7:0.08949376197065693, Topic_3:0.08736414025965038, Topic_8:0.08207998367989226, Topic_4:0.057966114481640726, Topic_9:0.0441224102903804, Topic_2:0.04032312232923318
Doc_288 :Topic_6:0.3861402145717803, Topic_7:0.16198791567501808, Topic_0:0.10779229407713219, Topic_1:0.09487724289524442, Topic_5:0.08255386145072464, Topic_8:0.07594398912057784, Topic_4:0.043282860332708555, Topic_2:0.026388542436975315, Topic_3:0.014291705767386819, Topic_9:0.0067413736724517715
Doc_289 :Topic_1:0.4009143841229173, Topic_6:0.16649521024584443, Topic_8:0.10781078781872162, Topic_0:0.10125025265717921, Topic_7:0.07414963385339303, Topic_4:0.06023289218858132, Topic_5:0.037857385190415406, Topic_3:0.02131929907891524, Topic_9:0.015259004311569697, Topic_2:0.014711150532462707
Doc_290 :Topic_1:0.31251176913090284, Topic_0:0.17962900528756862, Topic_6:0.13222321743862028, Topic_7:0.10419514165516146, Topic_8:0.08164837761250122, Topic_4:0.0647669658850704, Topic_5:0.05777338081522361, Topic_3:0.037062868430593685, Topic_2:0.021952559571710963, Topic_9:0.008236714172647016
Doc_291 :Topic_8:0.4454238444207393, Topic_1:0.2324982611028762, Topic_0:0.13428168457378276, Topic_6:0.0631373405653255, Topic_4:0.04679027567543846, Topic_7:0.020130305797673886, Topic_3:0.018209322134263697, Topic_5:0.01735610662327844, Topic_2:0.016013868309649286, Topic_9:0.0061589907969725344
Doc_292 :Topic_6:0.2630963086841978, Topic_7:0.25158181703659843, Topic_0:0.13015759162545693, Topic_4:0.11916424558218212, Topic_5:0.0703377457174615, Topic_8:0.06551961219513287, Topic_3:0.03579769156798381, Topic_2:0.028022149885914373, Topic_1:0.023751240833936968, Topic_9:0.012571596871135269
Doc_293 :Topic_6:0.45195173346936496, Topic_8:0.30431467707117793, Topic_4:0.09899901449579629, Topic_7:0.047163535884008956, Topic_0:0.030000682555901655, Topic_2:0.025406758395846482, Topic_5:0.0137171027596728, Topic_1:0.012479506948033734, Topic_3:0.010864399111474948, Topic_9:0.00510258930872222
Doc_294 :Topic_7:0.21139548567109595, Topic_0:0.18618713472463733, Topic_3:0.13177032673154704, Topic_4:0.10960642839294249, Topic_6:0.08643342689368082, Topic_5:0.07833716519780237, Topic_1:0.07712292689482468, Topic_8:0.06369191086357202, Topic_2:0.028745814717176146, Topic_9:0.026709379912721126
Doc_295 :Topic_7:0.22897431771051022, Topic_6:0.18105529225486422, Topic_1:0.13835137649167628, Topic_2:0.1327096299269847, Topic_5:0.0972555299024135, Topic_0:0.06319014102180123, Topic_8:0.05216332905117779, Topic_4:0.045918593040556434, Topic_9:0.041100083853468715, Topic_3:0.019281706746547087
Doc_296 :Topic_8:0.367717085401934, Topic_3:0.15848524941888092, Topic_9:0.14378311400236163, Topic_0:0.10681370359322727, Topic_2:0.05286325932140525, Topic_4:0.044700552940982505, Topic_1:0.035819481970251255, Topic_5:0.035690923037188724, Topic_6:0.03095579532106111, Topic_7:0.023170834992707272
Doc_297 :Topic_8:0.608387796169153, Topic_9:0.17950918395814622, Topic_3:0.06967784221749428, Topic_5:0.051117441763631255, Topic_0:0.023145263786579356, Topic_1:0.017914504140731462, Topic_4:0.016443565960383284, Topic_6:0.01454860346837331, Topic_2:0.010122699228904419, Topic_7:0.009133099306603512
Doc_298 :Topic_8:0.33442623728067655, Topic_9:0.20959767466492843, Topic_1:0.0857661382964155, Topic_3:0.07858946294769732, Topic_6:0.07047987349933031, Topic_2:0.05905704045510546, Topic_4:0.05601127033168301, Topic_0:0.05127904020779419, Topic_5:0.03062022617520902, Topic_7:0.024173036141160203
Doc_299 :Topic_8:0.22668452031700612, Topic_9:0.148327174856466, Topic_3:0.13526131208525208, Topic_5:0.12625395271242779, Topic_1:0.09251224849752605, Topic_0:0.06922610544008502, Topic_4:0.06407640551586263, Topic_2:0.05872745812294733, Topic_6:0.04100189791044724, Topic_7:0.03792892454197981
Doc_300 :Topic_8:0.7338788419055248, Topic_9:0.10425405047601156, Topic_2:0.03439348639760589, Topic_3:0.03168873918571646, Topic_4:0.021037665455499, Topic_6:0.0200413853604184, Topic_0:0.015134082903010859, Topic_1:0.015032220586736117, Topic_7:0.012590206806479803, Topic_5:0.011949320922997152
Doc_301 :Topic_8:0.4672941394916852, Topic_0:0.15482210898638743, Topic_3:0.09195343949817143, Topic_4:0.07683840844760499, Topic_5:0.04343779053308176, Topic_6:0.04328984161640177, Topic_1:0.03964001801075808, Topic_7:0.03335159369141549, Topic_9:0.025052270817264428, Topic_2:0.024320388907229287
Doc_302 :Topic_8:0.42291106102555737, Topic_9:0.15204281478854692, Topic_3:0.1093770181708194, Topic_4:0.07139554583823202, Topic_0:0.05756584091133791, Topic_2:0.05701309407902277, Topic_6:0.04204105308402661, Topic_5:0.03784107592031644, Topic_1:0.037829474000442356, Topic_7:0.011983022181698255
Doc_303 :Topic_0:0.3026909894605158, Topic_3:0.16179018560470565, Topic_8:0.12181601194039074, Topic_9:0.11667614904740463, Topic_2:0.08212485129723235, Topic_4:0.07724789281246684, Topic_6:0.06723406063194326, Topic_1:0.02701196013837994, Topic_5:0.024713492477198607, Topic_7:0.01869440658976215
Doc_304 :Topic_3:0.16797300049198102, Topic_9:0.16458176731766283, Topic_2:0.10227274550454564, Topic_8:0.09155556707352547, Topic_6:0.08920074006598751, Topic_4:0.08725311516005464, Topic_1:0.08712187146975489, Topic_0:0.08623287764140457, Topic_7:0.0621384916277322, Topic_5:0.06166982364735116
Doc_305 :Topic_2:0.7292830757344503, Topic_9:0.1179585505092198, Topic_8:0.0310132147136535, Topic_3:0.029908868207908463, Topic_1:0.024671074250551567, Topic_4:0.0185268425062734, Topic_5:0.01734826165681507, Topic_0:0.016394963683398236, Topic_6:0.008587009600599589, Topic_7:0.006308139137129946
Doc_306 :Topic_2:0.3735492282133954, Topic_9:0.35768266628487777, Topic_1:0.06568279117966078, Topic_4:0.05106101775079683, Topic_8:0.03317225007603409, Topic_3:0.027528337517146603, Topic_6:0.027276984809122464, Topic_5:0.02708286363920674, Topic_7:0.021227542808235817, Topic_0:0.01573631772152347
Doc_307 :Topic_1:0.5378814135100701, Topic_9:0.14475463386173945, Topic_5:0.11593333973447459, Topic_2:0.06800737738591073, Topic_0:0.043610254848105164, Topic_8:0.02465731462360817, Topic_4:0.018913995125073982, Topic_6:0.017837279945557928, Topic_3:0.01454997783210975, Topic_7:0.0138544131333501
Doc_308 :Topic_9:0.4615013268328477, Topic_2:0.20307296862042265, Topic_1:0.05977275710462981, Topic_8:0.05485089626066395, Topic_5:0.0450506729515253, Topic_4:0.044656388408420865, Topic_7:0.03796724846890642, Topic_3:0.03544058311074641, Topic_6:0.030741567564770613, Topic_0:0.026945590677066176
Doc_309 :Topic_9:0.5279270129318864, Topic_2:0.14759209015107402, Topic_7:0.06772265516310887, Topic_8:0.04799484676186079, Topic_4:0.0462162522014242, Topic_6:0.045616919383939275, Topic_3:0.03396227804962889, Topic_0:0.0325072687524267, Topic_5:0.030552371665947108, Topic_1:0.019908304938703852
Doc_310 :Topic_9:0.8362547778540028, Topic_2:0.07365001998396674, Topic_8:0.015641563631000565, Topic_5:0.013049835277035605, Topic_4:0.01273903830472987, Topic_1:0.011807231140093253, Topic_3:0.010978292236896118, Topic_0:0.01004158815584368, Topic_6:0.008334899292881262, Topic_7:0.007502754123550147
Doc_311 :Topic_9:0.7396094782087393, Topic_2:0.11442523414571162, Topic_8:0.025567717676607152, Topic_0:0.024522555113481004, Topic_1:0.021479717898130392, Topic_6:0.01866151420405655, Topic_3:0.01511119600948672, Topic_5:0.014690933951329047, Topic_4:0.014231884425409654, Topic_7:0.011699768367048356
Doc_312 :Topic_9:0.39638353226835504, Topic_2:0.18425090015306603, Topic_1:0.11842770852441782, Topic_5:0.08569287821835066, Topic_3:0.0658558080869415, Topic_8:0.04193213583800883, Topic_6:0.03829581971307581, Topic_4:0.029353213437773633, Topic_0:0.026525171829798234, Topic_7:0.013282831930212407
Doc_313 :Topic_9:0.7175083518917916, Topic_2:0.14791912534477433, Topic_1:0.03832891267053593, Topic_5:0.023522479896066165, Topic_8:0.01826508479641379, Topic_3:0.01799765589422287, Topic_4:0.011124559842167515, Topic_0:0.00956949848370757, Topic_7:0.008465393903492427, Topic_6:0.007298937276827798
Doc_314 :Topic_9:0.613758437921777, Topic_5:0.22036174600850567, Topic_2:0.09755652350434252, Topic_1:0.033802153308972176, Topic_8:0.007246187769107103, Topic_3:0.006510822276050679, Topic_0:0.006072172613339158, Topic_4:0.005873264170870404, Topic_6:0.00563358940907875, Topic_7:0.003185103017956707
Doc_315 :Topic_9:0.5904493293886284, Topic_1:0.3024420544469064, Topic_2:0.04756748892306793, Topic_8:0.027210902975307847, Topic_4:0.00886718579889948, Topic_3:0.007414185394769176, Topic_5:0.005372845857673189, Topic_0:0.003976142453739708, Topic_6:0.0038345579140627323, Topic_7:0.002865306846945112
Doc_316 :Topic_9:0.36436842107249673, Topic_3:0.2546603742224122, Topic_1:0.23673950233694743, Topic_8:0.03793358978861561, Topic_2:0.029022229374246287, Topic_4:0.020337545725252756, Topic_0:0.019021743710018114, Topic_5:0.01726694421804766, Topic_6:0.010363295642493348, Topic_7:0.010286353909469862
Doc_317 :Topic_9:0.6136005404364459, Topic_2:0.1513016473353128, Topic_1:0.05966868334250486, Topic_5:0.051106639775421014, Topic_8:0.03155194118902115, Topic_0:0.02583685139771561, Topic_4:0.023179488981650096, Topic_3:0.02012854466045029, Topic_6:0.01374431271417802, Topic_7:0.009881350167300147
Doc_318 :Topic_2:0.45614563330888347, Topic_9:0.3713229037603142, Topic_0:0.03729892138929647, Topic_4:0.029765270357825, Topic_8:0.02512975568505045, Topic_3:0.022450646349877784, Topic_1:0.019381188284480592, Topic_5:0.01849229520094221, Topic_6:0.012821420658404576, Topic_7:0.007191965004925215
Doc_319 :Topic_3:0.38907271475179617, Topic_0:0.3538886674552646, Topic_8:0.060419098602846555, Topic_4:0.05157857933207829, Topic_2:0.04718730931398717, Topic_7:0.029067090812679542, Topic_6:0.024107412272937778, Topic_9:0.0176245075794005, Topic_5:0.013617383194443802, Topic_1:0.013437236684565531
Doc_320 :Topic_4:0.4588212981376572, Topic_6:0.13554021766565177, Topic_0:0.09813325813595161, Topic_3:0.08998122954790817, Topic_7:0.07567026751853635, Topic_5:0.038331374624224514, Topic_1:0.03052952097254789, Topic_8:0.028359605391837652, Topic_9:0.022916725380614105, Topic_2:0.02171650262507067
Doc_321 :Topic_4:0.5199393542090551, Topic_6:0.16640016999586563, Topic_7:0.09326544252027108, Topic_0:0.06432970445915741, Topic_3:0.06061336104536955, Topic_5:0.029432723241834657, Topic_8:0.02866484378039463, Topic_1:0.020261851085807872, Topic_2:0.012969309564896636, Topic_9:0.004123240097347354
Doc_322 :Topic_4:0.4624109922047177, Topic_7:0.14766328637649526, Topic_6:0.12253989890090407, Topic_3:0.07408377482392288, Topic_0:0.0647560305918892, Topic_5:0.06256134999084441, Topic_1:0.03231888032174938, Topic_8:0.01814371539574751, Topic_2:0.01315864110447891, Topic_9:0.002363430289250596
Doc_323 :Topic_4:0.42188770275455456, Topic_7:0.18586606875448658, Topic_3:0.09910777893211482, Topic_0:0.08976093399984038, Topic_6:0.06617847936908963, Topic_1:0.05650886179759926, Topic_5:0.044414692020402415, Topic_8:0.016285426861390076, Topic_2:0.013977926070546091, Topic_9:0.00601212943997626
Doc_324 :Topic_4:0.40582253923974265, Topic_1:0.3009651904368603, Topic_3:0.1206620578977696, Topic_7:0.05527594934548609, Topic_5:0.03444592650978421, Topic_0:0.028981699949118013, Topic_6:0.020592482163785675, Topic_8:0.014451796628270596, Topic_2:0.011961227810447471, Topic_9:0.006841130018735202
Doc_325 :Topic_3:0.4153205613045633, Topic_4:0.23660163979818954, Topic_9:0.17679451617144004, Topic_5:0.07345396827518097, Topic_1:0.03998832179442811, Topic_8:0.020807644615053366, Topic_2:0.010729784407842285, Topic_0:0.010682456359382662, Topic_7:0.008017087766635376, Topic_6:0.007604019507284519
Doc_326 :Topic_4:0.44110246063211356, Topic_6:0.3089995702958666, Topic_3:0.10377083548509888, Topic_7:0.031857767463668155, Topic_5:0.031529713543194365, Topic_0:0.031304406753315424, Topic_2:0.017632579913821233, Topic_9:0.015290578707659676, Topic_8:0.010325120763420577, Topic_1:0.008186966441841526
Doc_327 :Topic_1:0.4515365716767518, Topic_4:0.27891089425876286, Topic_3:0.10081247835312532, Topic_7:0.030704652085007115, Topic_5:0.02972653783604228, Topic_2:0.029501305561360353, Topic_0:0.028527502130179173, Topic_6:0.02100480281696441, Topic_8:0.01728629674689726, Topic_9:0.011988958534909137
Doc_328 :Topic_0:0.28786070939069625, Topic_9:0.19168237261138588, Topic_3:0.10679851755283123, Topic_7:0.09773022654548848, Topic_5:0.0675372474493672, Topic_6:0.06657324720518416, Topic_1:0.05047128378181514, Topic_8:0.04673891968608945, Topic_4:0.04548834748828416, Topic_2:0.039119128288857906
Doc_329 :Topic_4:0.922840614928, Topic_8:0.015391084537562624, Topic_5:0.012887011258200772, Topic_3:0.008497476639271237, Topic_0:0.008413001055059266, Topic_7:0.00804103694103824, Topic_2:0.007005774087332799, Topic_1:0.006564910586921652, Topic_6:0.006449642084783966, Topic_9:0.003909447881829534
Doc_330 :Topic_4:0.3055972720219723, Topic_2:0.2655153971251083, Topic_1:0.1376661847638785, Topic_0:0.11190546642467764, Topic_3:0.047103982441697036, Topic_6:0.03343640641974878, Topic_9:0.03040838295357654, Topic_8:0.03009564515958611, Topic_5:0.0267478445426645, Topic_7:0.011523418147090576
Doc_331 :Topic_4:0.7310077455197086, Topic_7:0.08088480242674173, Topic_3:0.06441487898053479, Topic_6:0.049845779075633485, Topic_5:0.015376931986364957, Topic_0:0.014386311735257559, Topic_2:0.012947356562226106, Topic_1:0.012884020211470983, Topic_8:0.011751943642204629, Topic_9:0.006500229859857156
Doc_332 :Topic_8:0.5875362675212554, Topic_3:0.22007652094901872, Topic_7:0.07736018948977558, Topic_6:0.03035280752909014, Topic_5:0.020166186067928974, Topic_4:0.019484340912650125, Topic_0:0.019309344316187863, Topic_1:0.014305665576027924, Topic_2:0.00886239664987526, Topic_9:0.002546280988189864
Doc_333 :Topic_5:0.5834143060252552, Topic_7:0.14845160434047389, Topic_3:0.06024874456508811, Topic_8:0.0493360246823638, Topic_4:0.04220607788723263, Topic_2:0.03040614596677586, Topic_0:0.02810087092389658, Topic_1:0.027034506759811366, Topic_6:0.022898935202483966, Topic_9:0.007902783646618687
Doc_334 :Topic_1:0.7584645301773691, Topic_7:0.047144026976921063, Topic_3:0.03704578965794926, Topic_5:0.034660992668158995, Topic_8:0.034117996214577485, Topic_4:0.03074712725316399, Topic_0:0.021374570465885295, Topic_6:0.015860690007950158, Topic_2:0.013230216788801015, Topic_9:0.007354059789223607
Doc_335 :Topic_1:0.16626759966645657, Topic_5:0.16116581445852526, Topic_0:0.13286737127700907, Topic_2:0.12211764191590067, Topic_4:0.11329916851748055, Topic_3:0.10723209973913865, Topic_6:0.06879868862960063, Topic_8:0.05373011084085774, Topic_7:0.048166122605021705, Topic_9:0.026355382350009275
Doc_336 :Topic_2:0.6056496238826362, Topic_9:0.12563184052044618, Topic_8:0.1095606976030725, Topic_1:0.04002387735024467, Topic_5:0.039309380954849225, Topic_3:0.029570186729862606, Topic_0:0.020436888283372125, Topic_4:0.014219257933385446, Topic_6:0.00973605207677028, Topic_7:0.00586219466536087
Doc_337 :Topic_3:0.24932664241862187, Topic_8:0.14074991962622266, Topic_4:0.1351848265074658, Topic_0:0.12116598855535296, Topic_1:0.08047411917976308, Topic_2:0.07213305855452451, Topic_7:0.06367369941457199, Topic_5:0.0623104531084669, Topic_6:0.06059081371906059, Topic_9:0.014390478915949531
Doc_338 :Topic_1:0.22406457034871055, Topic_4:0.17231728845184724, Topic_3:0.1639060031950865, Topic_6:0.08319359829890466, Topic_0:0.07975383624820351, Topic_5:0.07648864751420965, Topic_7:0.0721034194773024, Topic_8:0.0510121096192508, Topic_2:0.0393338193401056, Topic_9:0.037826707506379106
Doc_339 :Topic_0:0.5781386396206801, Topic_4:0.21213164945694357, Topic_5:0.04999203156082632, Topic_7:0.04050726674420368, Topic_6:0.037194977135471784, Topic_3:0.023456126067135073, Topic_1:0.022630050440975366, Topic_8:0.018422129723467195, Topic_2:0.0110344808331705, Topic_9:0.0064926484171262105
Doc_340 :Topic_4:0.6195903867225683, Topic_0:0.12766033146933572, Topic_5:0.10876703752164676, Topic_1:0.032299814999498896, Topic_7:0.028669979278308465, Topic_6:0.020926692503392307, Topic_8:0.020180604554519244, Topic_3:0.017232678693421637, Topic_9:0.014238496996613144, Topic_2:0.010433977260695535
Doc_341 :Topic_4:0.35816795910546445, Topic_0:0.11268769502460736, Topic_6:0.10967215391080408, Topic_8:0.09172578725919102, Topic_3:0.08476572435558993, Topic_1:0.08241452269012658, Topic_2:0.06885486122692891, Topic_5:0.04932772171267874, Topic_7:0.03071837012614102, Topic_9:0.011665204588467763
Doc_342 :Topic_0:0.20947521724221987, Topic_3:0.1737416333999121, Topic_1:0.13217572724197313, Topic_4:0.11302503625480488, Topic_5:0.11230809667390229, Topic_7:0.08454927715437294, Topic_6:0.07715640242304962, Topic_8:0.06339573763375547, Topic_9:0.01913191244921385, Topic_2:0.015040959526795739
Doc_343 :Topic_9:0.6726130944985146, Topic_3:0.08122914994127776, Topic_4:0.06562446115631984, Topic_1:0.04817178073851597, Topic_5:0.034910680683966425, Topic_8:0.029721991645277022, Topic_0:0.017766160929544125, Topic_2:0.017383217428331404, Topic_6:0.0164597358768874, Topic_7:0.016119727101365517
Doc_344 :Topic_2:0.3587111238277262, Topic_9:0.33540710341821234, Topic_4:0.05882859586061847, Topic_3:0.05405498406015267, Topic_5:0.040154942142258225, Topic_7:0.03912480470637679, Topic_1:0.03393535324049937, Topic_6:0.029620993617560765, Topic_0:0.025887235128166618, Topic_8:0.024274863998428476
Doc_345 :Topic_6:0.22678093405465688, Topic_7:0.2220962463365285, Topic_2:0.11646233633161078, Topic_1:0.11391445951469308, Topic_5:0.10740850231228483, Topic_0:0.0834020411210666, Topic_4:0.04970345283890883, Topic_3:0.04060605727291205, Topic_8:0.024047353858973185, Topic_9:0.01557861635836526
Doc_346 :Topic_2:0.43393775522808103, Topic_5:0.12269411422406291, Topic_6:0.1162375644740463, Topic_3:0.08741794519870658, Topic_7:0.06118151642866393, Topic_4:0.05448779201267706, Topic_1:0.038427867007628444, Topic_8:0.038303767230181196, Topic_0:0.029372077181985878, Topic_9:0.01793960101396657
Doc_347 :Topic_9:0.575751486644192, Topic_3:0.13006492318351842, Topic_2:0.08592687465533813, Topic_4:0.06578635824243005, Topic_5:0.039990869557388516, Topic_8:0.036278598104043526, Topic_6:0.020166289917094196, Topic_0:0.016469208707001134, Topic_7:0.014791208588348035, Topic_1:0.01477418240064612
Doc_348 :Topic_6:0.2615173496515262, Topic_2:0.17700307782133173, Topic_0:0.10348524144671827, Topic_1:0.09529555911006617, Topic_7:0.0912987373466622, Topic_9:0.07118380640965909, Topic_5:0.06750894327030864, Topic_4:0.04707164289953443, Topic_8:0.04593885795762274, Topic_3:0.03969678408657049
Doc_349 :Topic_6:0.2823022865910037, Topic_5:0.16807942920146485, Topic_2:0.12138214948951302, Topic_9:0.08797448531137049, Topic_1:0.06656767759547053, Topic_8:0.0641664036276531, Topic_4:0.05722704864713247, Topic_3:0.05335577604174132, Topic_0:0.052080235266321065, Topic_7:0.046864508228329424
Doc_350 :Topic_2:0.3438180500732113, Topic_6:0.17871216973655163, Topic_5:0.1416144000664922, Topic_9:0.10755868052673437, Topic_4:0.08028857818379123, Topic_1:0.05935950437168586, Topic_8:0.024735272134686074, Topic_3:0.023202593240908752, Topic_0:0.021907147743591027, Topic_7:0.018803603922347426
